,text,like_count,retweet_count,created_at,tweet_id,author_id
779,This. Is. Some Bullshit. #antivaxxers #GoHomeFluTruxKlan #IStandWithHealthcareWorkers  Another anti-vaccine mandate convoy is scheduled to descend on Vancouver this weekend https://t.co/ksVvsXLpxS via @viawesome,8,3,2022-02-05T05:05:28.000Z,1489827494077222913,256845683
781,"@alexmcclelland @heatherdcoleman I believe that there’s intelligence working on the ground gathering LP which is a world of hurt for them legally. Their trucks are businesses which means civil law will take them down. They have no clue. They didn’t read the fine print in the bank loans, insurance policies. MTO https://t.co/HhYnNpg1jh",803,227,2022-02-04T22:32:28.000Z,1489728591915016198,101281517
783,"QANON CULT anti-vaxxers have left Parliament House early after “long, boring speeches” led to disappointment. The Canberra Times reports around 1,000 attended the 'freedom' rally today, where anti-Australia themes including treason were openly discussed. #auspol",1269,236,2022-02-05T04:19:37.000Z,1489815952464433152,1238370241169616897
784,"@CJCharchuk 1/5000 = 0.02% chance. Yall have called 2% and lower extremely rare since the start. So, what is it?",2,0,2022-01-31T13:10:04.000Z,1488137507808157700,917054391391309826
790,"The music is back, and Jim Kerr from the Bubble Bus is putting on a clinic. 

Or he needs to go to a clinic?

I’m not sure. 

#cdnpoli #antivaxxers #Ottawa https://t.co/h7bfhX2vTn",75,17,2022-02-05T06:01:22.000Z,1489841558316883970,799717156589965312
794,"Barely recognized Rebel “News” “journalist” David Menzies without his usual hat.

For the record, I’m here in part to prevent organizations like his from being the main or only narrative. 

#cdnpoli #antivaxxers #Ottawa https://t.co/Ydwja8Wxx8",121,19,2022-02-05T06:18:39.000Z,1489845909114531842,799717156589965312
796,"@GeorgieHristov @brotherdave6 #ItsNotOver
#WearAMask 
#COVIDIOTS 
#antivaxxers 
#TorysOut",3,1,2022-02-05T06:47:09.000Z,1489853081131143172,1425368203996372994
797,"The supposed noise truce didn’t last more than a day, because this was the scene at midnight. 

This gentleman yelling “Wake up!!!” while area residents are literally trying to sleep has me shaking my head. 

#cdnpoli #antivaxxers #Ottawa https://t.co/uoSA7v88t9",115,31,2022-02-05T06:08:31.000Z,1489843358583427072,799717156589965312
798,"No. It’s not over. 
Dickhead. 🤮🤮🤮 https://t.co/PZpYTTQDsp",311,44,2022-02-04T22:41:56.000Z,1489730974653067271,1330761364873359360
799,"This is just a free-for-all.

Fireworks being set off on the street, because why not. 

#cdnpoli #antivaxxers #Ottawa https://t.co/GtOpiiBNKA",64,15,2022-02-05T06:10:55.000Z,1489843961481023489,799717156589965312
802,"How it started.                        How it’s going.

#ThanksFrontlineWorkers #AntiVaxxers #COVID19Ontario #COVID19 #Can #CanPoli #CdnPoli #Elxn44 https://t.co/MawTRewzMx",6,3,2021-09-03T11:55:32.000Z,1433760568284962858,17235735
804,"MSM coverage of Canberra= Fuckall
We won't forget your part in this 😏
All you useless fcuking journalist's on the wrong side of history. 
@9NewsAUS
@10NewsFirst 
@SBSNews 
@SkyNewsAust 
@ABCaustralia 
@abcnews 
@7NewsAustralia",13,2,2022-02-05T06:22:36.000Z,1489846903424847872,1418145882151653380
805,"What’s the over/under on David “The Toque” Menzies getting himself violently arrested in order to raise money?

#cdnpoli #antivaxxers #Ottawa https://t.co/eQA0mlkF0S",37,4,2022-02-05T06:22:45.000Z,1489846940246454274,799717156589965312
806,"@ThisThornyRose @pes_i_mistik немає сумнівів що це дії мордора. І ДУЖЕ важливо аби захід робив дзеркальні акції у відповідь. Гопник не зупинеться доти поки не нарветься на зустрічний хуг справа і не впаде втираючись юшкою.
#canada #antivaxxers #russianintervention",11,2,2022-02-04T20:08:35.000Z,1489692382908272641,130440512
811,https://t.co/cXiPz0XIRP,298,14,2022-02-05T04:05:55.000Z,1489812505023111170,1244083799274766342
813,@Clint_ZA @MartyMakary 🤡 https://t.co/1c4GRcKDkb,0,0,2022-02-05T07:54:29.000Z,1489870025649528832,27940020
815,"If the truck’s rockin’, don’t come knockin’. 

#cdnpoli #antivaxxers #Ottawa https://t.co/iNOSwnN8Yw",19,5,2022-02-05T07:54:10.000Z,1489869945987125255,799717156589965312
816,"More fireworks well past midnight, without regard for safety or local residents who are presumably trying to sleep after a week of #OttawaSiege. 

#cdnpoli #antivaxxers https://t.co/TXMU1keCxK",108,35,2022-02-05T07:10:01.000Z,1489858837666574338,799717156589965312
817,"This protracted truck honking is the use of sound as a weapon. 

What’s bizarre is the lack of concern for the people who are closest to the noise, mostly “protesters” whose views probably align with the driver.

Death cult energy. 

#cdnpoli #antivaxxers #OttawaSiege https://t.co/DqC5qwwbv0",133,43,2022-02-05T07:24:20.000Z,1489862441089523713,799717156589965312
818,"I don’t think this is what Rage Against the Machine envisioned. 

#cdnpoli #antivaxxers #Ottawa https://t.co/9Ch6aEjsGS",34,8,2022-02-05T07:30:03.000Z,1489863876845969409,799717156589965312
820,"This is real life, playing out directly in front of Parliament Hill.

How long until someone or paying attention gets crushed by a truck?

#cdnpoli #antivaxxers #Ottawa https://t.co/2E7yJpSTOi",38,16,2022-02-05T07:39:12.000Z,1489866179976089600,799717156589965312
823,"Hello #VictoriaBC residents (especially those who live in #DowntownVictoria, here are the numbers to call if you are harassed or intimated by the #antivaxxers descending on our city on Saturday
Please use the NON-emergency contact info unless you fear for your safety
#yyj https://t.co/fL4sKWFdvr",5,3,2022-02-05T02:22:15.000Z,1489786417676881921,1196233544
827,"An inflatable bouncy castle, because this wannabe insurrection is kid-friendly. 

#cdnpoli #antivaxxers #Ottawa https://t.co/sjr2oWZ3zC",172,27,2022-02-05T08:44:50.000Z,1489882696058748929,799717156589965312
828,"Everyone says the vaxxes aren’t working. Not in the way the public would imagine for sure. Seriously though, I have to wonder if in fact they are working. It pretty much depends on what the real goal of the vaxxes was…conspiracies. Depopulation ring a bell?",272,47,2022-02-05T08:34:44.000Z,1489880157921832963,390660194
832,@Doomscrolling1 From a coffee shop in Ottawa by 2 convoy supporters https://t.co/TOi3ORUXS3,1,0,2022-02-05T08:31:12.000Z,1489879265919131651,1487258075064979456
833,"This was filmed just before 1 AM.

#cdnpoli #antivaxxers #Ottawa https://t.co/9tsZtCrAda",39,21,2022-02-05T08:26:21.000Z,1489878045016170505,799717156589965312
835,"The absurdity of that T-shirt should be apparent to any true believer in freedom. What these #freedumb idiots are really saying is, think as we do. One of us, one of us. These people are drones. #auspol #antivaxxers https://t.co/mEdOh0Rtqu",0,1,2022-02-05T08:41:28.000Z,1489881849002299392,3072235147
836,"Dear immune system.  I realize so many people are pretending you don't exist, but I still believe in you.",71560,9210,2022-02-03T23:36:47.000Z,1489382386802561029,33608041
837,Why would you take any guidance from a man who looks like this on the matter of health? https://t.co/8FQXG32ssW,1454,182,2022-02-05T07:38:56.000Z,1489866115555553284,465936656
838,"Just like last weekend, a large part of this crowd is here to party &amp; let off steam, under the guise of “freedom.”

Insisting on rights without acknowledging responsibilities isn’t freedom, however; it’s adolescence. 

#cdnpoli #antivaxxers #Ottawa https://t.co/fw6J7X80gw",534,139,2022-02-05T08:34:52.000Z,1489880190813626372,799717156589965312
839,Protesters are vowing to block traffic again in Vancouver this weekend. It comes as several counter-protests are also springing up https://t.co/gY31niPSxn https://t.co/mEm0DF0k3n,138,32,2022-02-04T17:30:21.000Z,1489652561669935104,71080496
841,"Where are those niggas who were proud of being #vaccinated?! 
So you were eagerly waiting for that time when the #Unvaccinated are rejected to used public transport. 
Your gov't is a joker! 
Big up to all the #Unvaccinated, you are the pure blood💪
#antivaxxers #antivaxxer https://t.co/BDB1xyc8ka",5,3,2022-02-05T08:25:37.000Z,1489877862974898178,1073567722208985088
843,Remember the powerful underwater volcanic eruption that blanketed the island nation of Tonga with ash and sent tsunami waves across the world? It also sent ripples high up through Earth’s ionosphere! Here’s what we detected: https://t.co/5gPVhOQuZv https://t.co/agxKSsVqxy,2701,394,2022-02-05T00:44:07.000Z,1489761722114084864,19802879
845,Anti-vaxxer philosophy student torn to shreds by top scientist on Question Time https://t.co/WhFdJUMVCP,229,45,2022-02-04T13:31:03.000Z,1489592337487519748,16973333
846,"@Clint_ZA @MartyMakary So i must look at your tweet, but you disregard anyone who doesn't agree with you even though the evidence is out there?  What am i suppose to do with that? I showed you a clip from the Israeli PM and you disregarded it, so like i said stay mad! https://t.co/q3wlFFqMzt",0,0,2022-02-05T08:10:49.000Z,1489874135773765634,27940020
847,"This week alone our overall adult acute inpatient occupancy was over 110%. Some of our sites were over 120% capacity. For context, the ideal maximum occupancy for an acute care hospital is 85-90%. Plus, our ICU capacity has exceeded 95%. 3/10",147,32,2022-02-03T19:49:33.000Z,1489325201645002760,168712343
848,"Yo #antivaxxers #antimasker #antivaxholes
Some of you never had to write a paper backed by credible sources and peer-reviewed research…and it absolutely shows. https://t.co/6phvXvFPRA",1,1,2022-02-04T14:29:45.000Z,1489607111663407104,1324297788
857,"Just for the record, ACT’s double-vaccination rate is 98.6% of over-12s. Lots of these protesters are clearly not from Canberra, having travelled in from QLD, NSW, WA and VIC https://t.co/mibz14SbYj",287,59,2022-02-05T00:50:39.000Z,1489763367304970241,60496760
858,"Covid tourism. Over there 'in paradise', 75% of Jamaicans are still waiting for a first dose of vaccine. But they did get @Amanda_Statham and her antivax husband. #antivaxxers #Jamaica https://t.co/xp1FbNXh26",42,9,2022-02-05T08:12:47.000Z,1489874633096667138,251555590
864,"Wow. #TeamAppeasement the #Ottawa Police actually confiscates booze from the far right #antivaxxers #Terrorists #FluTruxKlan.

Some light consequences. But no actual arrests https://t.co/d6FxJZDDi7",7,2,2022-02-05T04:38:19.000Z,1489820657793654785,246667561
866,"BREAKING: Delta Airlines demands that the Justice Department begin adding anti-masker passengers to the permanent ""no fly"" list because there should be ""zero tolerance” and “consequences” for all who “endanger” the lives of other passengers. RT TO THANK DELTA FOR STANDING STRONG!",81421,20923,2022-02-05T00:02:59.000Z,1489751369833586690,878284831
867,"Sanitizer effects, they wiping our finger prints 

No more applying sanitizer on my hands.

I had never had sweaty hands before and lately I am experiencing sweaty hands.

#antivaxxers #VaccineSideEffects #VaccinesWork https://t.co/fBnuWgpGwy",0,1,2022-02-05T08:26:16.000Z,1489878024585682945,717697048498290688
870,"@JoshButler Fkn #COVIDIOTS 
If brains were dynamite
This rabble wouldn't have enough to blow the wax out of their ears ...#Freedumb #QAnonCult #antivaxxers https://t.co/Y4CULu34RT",16,7,2022-02-05T04:15:56.000Z,1489815026076557313,93949528
871,"Truth hurts...
#antivaxxers #hospital #patients https://t.co/kAlseAIknw",36,12,2022-02-03T23:02:33.000Z,1489373771999977478,1227916478
872,Whatever your take is on all of this (&amp; even though I don't agree with it some of my extended family members are anti vax) - this is wrong on multiple levels and needs to be stopped. https://t.co/zvCmpJuI9R,0,1,2022-02-01T11:38:59.000Z,1488476970686066689,2969714254
876,"De glijdende schaal van onmenselijkheid 
De politie moet nu massaal gaan staken. Gaan ze dan het leger tegen de politie inzetten? En als het leger het laat afweten? 
#CanadaTruckers 
#TruckersConvoy2022 
#politiegeweld #monakeijzer #onverdeeldopen #coronatoegangsbewijs #GGDgate https://t.co/gHlXrwZKGU",15,7,2022-02-05T10:47:41.000Z,1489913613955567616,1310246482805690369
880,"@fairclare57 @dunecat1 Meanwhile, back in reality: https://t.co/CezhnpBwMq",11,0,2022-02-05T10:40:34.000Z,1489911822534672385,307212554
881,@StutterLoudly @kimward @SocialKeenan I’m so sorry to hear that. Same thing happened with my husband’s dad last December. He got to say goodbye though &amp; we all went to the funeral (we are vaxxed &amp; masked). We didn’t miss out on anything either.,1,1,2022-02-05T10:33:50.000Z,1489910127989858306,742829636
882,"A bottle shop refused some protestors service earlier - so then this happened 
This is what infuriated me in Melbourne when your bang on about supporting small business https://t.co/aTikH316Tp",139,34,2022-02-05T10:18:00.000Z,1489906142272638982,336439394
889,Από το 60% εμβολιασμένων για την επιστροφή στην κανονικότητα πήγαμε στο 70% μετά στο 80% και τώρα στο ΟΛΟΙ... Το ψέμα τελειώνει και κάποιοι θα λογοδοτήσουν.... #εμβολιασμος #μετρα #COVID19 #antivaxxers #FreedomConvoy2022  https://t.co/1n9Oxe5HaG,13,5,2022-02-05T07:03:06.000Z,1489857094169894914,1282726334305898500
891,"The NARRATIVE IS COLLAPSING!
‘They’ said 
- vaccines would kill 90% of the population
- vaccine passports would bring about total control
- this isn’t about health
- social credit is coming
- nwo is coming 
- two tier society 100% happening 

#conspiracy #antivaxxers #idiots",28,11,2022-01-31T15:26:01.000Z,1488171718967537668,1459657300709421059
893,#Freiheit #freedom #antivaxxers #Impfgegner https://t.co/qeh3NzU1S5,2,2,2022-02-04T11:38:21.000Z,1489563977625518081,1420383405607460869
894,"It's the mark!!  

This is not to be confused with past proclamations of ""the mark!!"", such as Social Security numbers, UPC codes, credit cards, debit cards...

#antivaxxers https://t.co/CI8fhbBHcm",26,3,2022-02-04T22:33:50.000Z,1489728933922627587,1202724642542080000
897,"@Clint_ZA @Neilvr01 @BigDaddyLiberty Have they tried to mandate disprins? 🤔 If not, then whats your point?
As for ""rare"" adverse effects, I know quite a few people who have had serious issues resulting from the vax and they would not call their experience ""rare"", they would more accurately call them ""horrific"".",0,0,2022-02-05T09:28:30.000Z,1489893687861694474,932931667492265984
898,@AntibioticDoc Mandates block many people from many things including surgeries.,7,0,2022-02-04T19:37:42.000Z,1489684609562341376,234060510
900,"Can’t be in two places at once, and it looks like Rob Primo (Primerano) has chosen Ottawa over Toronto for this weekend’s heavy machinery anti-vaxx demonstration. 

#cdnpoli #antivaxxers #Ottawa https://t.co/qZhJXDEB1N",16,2,2022-02-05T08:18:45.000Z,1489876132191260672,799717156589965312
901,"@SmeetsLaw Pure #bluf van #Zuckerberg. Als #Facebook, sorry @Meta, zijn ‘operaties’ in #Europa beëindigt, verliest het honderden miljoenen gebruikers &amp; gaat de beurskoers opnieuw onderuit.
I.p.v. @WhatsApp gebruik je de @signalapp met veel meer #privacy. #facebookcrash #facebookdown 1/2 https://t.co/ZzVlFrg6yJ",1,0,2022-02-05T10:08:35.000Z,1489903776186183681,105630657
902,"@NieuweDagEnKans @RTLnieuws @DeKuip Ja, als díe nu eens een keer wegblijven, dan verloopt de demonstratie met tiendúizenden vreedzame fatsoenlijke burgers tenminste keurig. Die vervelende prikwappies, en de door de staat ingehuurde hersenlozen kunnen gemist worden als kiespijn.",0,0,2022-02-05T09:28:24.000Z,1489893659818569730,1237737591853719554
